Customer_ID,Age,Gender,Marital_Status,Annual_Income,Region,Customer_Risk_Score,Policy_ID,Policy_Type,Coverage_Amount,Premium_Amount,Payment_Frequency,Policy_Start_Date,Policy_Tenure_Years,Policy_End_Date,Claim_ID,Claim_Type,Incident_Date,Report_Date,Time_to_Report_Days,Prior_Claims_Count,Adjuster_ID,Provider_ID,Weather_Severity_Index,Claim_Amount,Severity_Bucket,Fraud_Flag,Lapse_Label
8953,62,Male,Single,119338,South,0.4171999243366138,108953,Life,950040,8997.66,Yearly,2020-06-19,5,2025-06-18,508953,Death,2017-05-15,2017-05-25,10,0,1014,2037,0.0,159205.75,High,0,0
8954,30,Male,Divorced,167135,Midwest,0.5404213512080357,108954,Home,612409,7328.72,Quarterly,2016-03-24,3,2019-03-24,508954,Theft,2021-05-25,2021-06-14,20,0,1072,2200,0.613046638776538,308879.11,High,0,1
8955,24,Female,Divorced,109741,Northeast,0.0,108955,Auto,97142,1431.57,Yearly,2021-05-19,3,2024-05-18,508955,Comprehensive,2022-11-21,2022-12-02,11,1,1091,2133,0.8912109333520725,15427.14,Medium,0,0
8956,44,Male,Married,74690,Northeast,0.49740770667122974,108956,Renters,138821,2109.6,Quarterly,2022-07-27,2,2024-07-26,508956,Fire,2019-02-13,2019-03-03,18,0,1017,2136,0.18970799422410667,23054.16,Medium,0,0
8957,27,Female,Married,157304,Northeast,0.12760436716510143,108957,Auto,62408,1082.13,Monthly,2020-07-02,7,2027-07-01,508957,Comprehensive,2016-12-07,2017-01-02,26,0,1031,2059,0.536353499236399,21343.38,Medium,0,0
8958,51,Male,Divorced,187579,Midwest,0.42038130924301076,108958,Home,622432,6677.81,Monthly,2022-05-27,4,2026-05-26,508958,Theft,2019-12-30,2020-01-07,8,0,1020,2004,0.03596118451331254,56017.02,High,0,0
8959,53,Female,Widowed,37661,Midwest,0.6955825320332485,108959,Life,119895,1872.0,Yearly,2021-03-18,4,2025-03-17,508959,Death,2017-01-11,2017-01-27,16,1,1063,2110,0.0,29900.92,High,0,1
8960,42,Female,Married,197261,Midwest,0.4584772944269762,108960,Auto,75693,1077.0,Monthly,2022-09-08,8,2030-09-06,508960,Comprehensive,2019-12-17,2019-12-31,14,0,1097,2206,0.6553663475220497,15913.54,Medium,0,0
8961,23,Male,Single,174129,West,0.5226433590386955,108961,Auto,26378,521.72,Monthly,2021-01-18,3,2024-01-18,508961,Liability,2017-12-23,2017-12-29,6,2,1092,2224,0.13259303743522333,2179.56,Low,0,0
8962,41,Female,Widowed,129786,West,0.3357620648150925,108962,Renters,124810,2008.75,Yearly,2021-06-01,9,2030-05-30,508962,Liability,2020-05-07,2020-06-05,29,0,1067,2149,0.4723306834644626,39082.88,High,1,0
8963,35,Female,Single,196385,West,0.5406591727046549,108963,Auto,70690,1355.21,Monthly,2020-04-08,7,2027-04-07,508963,Collision,2018-02-14,2018-02-23,9,0,1034,2181,0.6121655836386829,17829.09,Medium,0,0
8964,40,Male,Married,66988,Midwest,0.49835571572918896,108964,Renters,36192,334.86,Yearly,2020-05-03,8,2028-05-01,508964,Fire,2022-02-11,2022-03-06,23,2,1080,2152,0.004354955524722093,10767.04,Medium,1,0
8965,23,Female,Divorced,173563,Midwest,0.07076403492743585,108965,Home,609989,7222.75,Yearly,2021-04-21,5,2026-04-20,508965,Water Damage,2018-10-22,2018-11-15,24,0,1060,2161,0.5692661576509569,163625.2,High,1,0
8966,46,Female,Married,90159,West,0.15354180926772398,108966,Auto,101679,1315.66,Monthly,2016-10-02,1,2017-10-02,508966,Collision,2016-03-15,2016-04-03,19,0,1076,2178,0.725628565247603,32517.22,High,0,0
8967,79,Female,Divorced,63410,South,0.5856365982816261,108967,Home,339088,6009.65,Quarterly,2020-09-06,6,2026-09-05,508967,Fire,2022-12-15,2023-01-01,17,1,1012,2288,0.5511839913755762,142579.93,High,0,0
8968,42,Female,Widowed,108868,South,0.024878891997849116,108968,Home,875407,9953.83,Quarterly,2015-08-17,8,2023-08-15,508968,Theft,2016-12-19,2017-01-11,23,0,1042,2074,0.9864692424282187,99538.37,High,0,0
8969,72,Male,Married,64354,South,0.491356275807709,108969,Life,208410,2783.6,Yearly,2019-05-23,5,2024-05-21,508969,Critical Illness,2016-09-16,2016-09-23,7,3,1084,2224,0.0,89292.79,High,0,0
8970,34,Female,Married,114329,South,0.18673224896573384,108970,Auto,131933,931.28,Yearly,2017-12-14,8,2025-12-12,508970,Liability,2017-10-26,2017-11-18,23,0,1062,2057,0.4548322582432157,35516.57,High,0,0
8971,63,Female,Married,36504,West,0.8750727552361623,108971,Life,802996,6333.23,Yearly,2020-07-19,2,2022-07-19,508971,Disability,2017-08-20,2017-09-05,16,0,1007,2060,0.0,171943.38,High,0,0
8972,41,Male,Widowed,123961,Northeast,0.33793743708249896,108972,Home,395502,4296.04,Quarterly,2021-08-17,8,2029-08-15,508972,Liability,2019-11-02,2019-11-17,15,1,1071,2035,0.609086183498204,88658.72,High,1,0
8973,28,Male,Single,59811,Northeast,0.10284080186020153,108973,Life,406163,2338.47,Monthly,2019-03-28,7,2026-03-26,508973,Death,2017-10-18,2017-11-04,17,0,1081,2018,0.0,9637.84,Medium,0,0
8974,43,Female,Single,47225,South,0.49856385891997207,108974,Auto,139893,859.7,Yearly,2021-12-01,7,2028-11-29,508974,Liability,2021-11-08,2021-11-16,8,0,1015,2083,0.41784286782883084,33992.8,High,0,1
8975,68,Male,Divorced,132891,Midwest,0.40709950487505464,108975,Life,950315,14790.39,Monthly,2022-08-02,9,2031-07-31,508975,Disability,2021-12-30,2022-01-04,5,1,1052,2078,0.0,121189.91,High,0,0
8976,79,Male,Married,122732,South,0.5554450842437804,108976,Renters,112371,681.47,Quarterly,2018-12-15,9,2027-12-13,508976,Fire,2018-03-06,2018-04-04,29,1,1057,2168,0.3304993319222784,9326.33,Medium,0,0
8977,51,Male,Single,180362,South,0.2657583085999407,108977,Life,951274,4782.98,Monthly,2018-03-11,2,2020-03-10,508977,Death,2021-05-14,2021-05-18,4,2,1027,2092,0.0,170216.88,High,0,0
8978,45,Male,Widowed,32272,Northeast,0.4141320547330703,108978,Home,570808,3390.11,Yearly,2018-08-05,3,2021-08-04,508978,Liability,2019-12-10,2019-12-17,7,0,1017,2021,0.5657404362912746,193748.16,High,0,0
8979,20,Male,Married,167213,Midwest,0.08146372178564226,108979,Renters,92187,1344.25,Yearly,2015-09-09,3,2018-09-08,508979,Liability,2016-05-02,2016-05-15,13,3,1022,2270,0.48358420359264687,23877.41,Medium,0,0
8980,28,Male,Divorced,94980,Northeast,0.20862417932659721,108980,Home,643317,8640.82,Yearly,2015-04-26,9,2024-04-23,508980,Theft,2019-10-25,2019-10-31,6,0,1080,2267,0.4332929791814789,93365.63,High,0,0
8981,55,Male,Single,87167,Midwest,0.5350440248774782,108981,Life,867097,14933.04,Yearly,2021-08-15,4,2025-08-14,508981,Disability,2020-05-13,2020-06-04,22,0,1018,2054,0.0,205902.84,High,0,0
8982,78,Male,Widowed,185750,West,1.0,108982,Renters,44353,358.56,Monthly,2015-07-04,5,2020-07-02,508982,Fire,2020-11-06,2020-12-05,29,0,1093,2287,0.1680345624715509,17512.42,Medium,0,0
8983,31,Male,Widowed,104697,Northeast,0.0,108983,Home,464506,6428.44,Yearly,2016-06-09,2,2018-06-09,508983,Theft,2017-02-28,2017-03-29,29,0,1085,2121,0.935677964453077,37251.78,High,0,0
8984,68,Female,Divorced,162143,West,0.6103565159127202,108984,Renters,93749,1603.47,Quarterly,2019-02-09,7,2026-02-07,508984,Fire,2021-09-29,2021-10-19,20,0,1018,2067,0.26299093921394756,32801.02,High,1,0
8985,43,Female,Single,178192,West,0.35328538183276403,108985,Life,269495,4252.63,Quarterly,2018-11-29,1,2019-11-29,508985,Death,2020-07-06,2020-07-16,10,2,1046,2198,0.0,14222.4,Medium,0,1
8986,65,Female,Married,121477,South,0.5698145993705563,108986,Life,980648,9582.08,Monthly,2021-07-19,3,2024-07-18,508986,Death,2018-05-19,2018-06-09,21,1,1053,2291,0.0,246196.39,High,0,0
8987,38,Female,Widowed,185205,Midwest,0.05329283264920624,108987,Home,767497,10950.66,Yearly,2015-04-21,5,2020-04-19,508987,Theft,2017-11-17,2017-12-14,27,0,1014,2084,0.7760066797332056,269626.96,High,0,0
8988,71,Female,Divorced,164702,Northeast,0.4705298578534002,108988,Auto,73756,1178.36,Monthly,2022-01-04,9,2031-01-02,508988,Liability,2018-02-17,2018-02-19,2,0,1075,2191,0.9010528071012369,21091.87,Medium,0,0
8989,73,Male,Widowed,95763,South,0.3788683727157128,108989,Life,543162,9389.06,Yearly,2018-10-29,5,2023-10-28,508989,Disability,2022-12-18,2023-01-01,14,1,1043,2169,0.0,180842.49,High,0,0
8990,56,Male,Widowed,143646,Northeast,0.34800639232163,108990,Home,986076,19552.51,Quarterly,2019-04-08,6,2025-04-06,508990,Water Damage,2021-06-03,2021-06-29,26,0,1010,2065,0.8389754796728301,336257.68,High,0,0
8991,47,Female,Single,109544,West,0.3055059939587259,108991,Life,359927,3956.78,Monthly,2016-02-03,8,2024-02-01,508991,Death,2022-07-29,2022-08-16,18,0,1081,2167,0.0,109039.7,High,0,1
8992,76,Female,Single,49954,Northeast,0.8406847695195117,108992,Home,321325,1752.68,Quarterly,2019-10-20,5,2024-10-18,508992,Theft,2016-10-01,2016-10-12,11,1,1096,2165,0.6242703013926186,29655.9,High,0,0
8993,25,Male,Married,153324,Northeast,0.1536076507001178,108993,Auto,71838,923.25,Monthly,2018-11-14,7,2025-11-12,508993,Liability,2018-07-17,2018-07-20,3,1,1047,2164,0.884208970441868,25712.41,High,0,0
8994,68,Female,Widowed,136297,South,0.3899797302715783,108994,Renters,130635,1283.41,Quarterly,2019-01-03,9,2028-01-01,508994,Theft,2021-07-17,2021-07-24,7,0,1023,2068,0.655017485274534,14666.73,Medium,1,0
8995,37,Male,Divorced,110211,Midwest,0.18270108927976567,108995,Renters,28094,267.75,Quarterly,2019-08-15,6,2025-08-13,508995,Liability,2022-04-02,2022-04-04,2,3,1057,2231,0.9738841082562724,8865.07,Medium,0,0
8996,65,Female,Widowed,92787,Northeast,0.45003302821722235,108996,Home,289280,4411.64,Yearly,2018-12-09,4,2022-12-08,508996,Water Damage,2021-02-18,2021-02-22,4,0,1079,2185,0.38696506338328396,79221.37,High,0,0
8997,49,Male,Divorced,162691,West,0.3700847556986465,108997,Home,875340,4946.72,Quarterly,2015-08-20,9,2024-08-17,508997,Water Damage,2020-05-05,2020-05-26,21,2,1093,2037,0.36993871417678914,249675.94,High,0,0
8998,39,Female,Widowed,108421,West,0.12105967647445649,108998,Life,189766,2490.28,Quarterly,2022-06-01,3,2025-05-31,508998,Death,2019-08-12,2019-09-09,28,0,1052,2270,0.0,44784.94,High,0,0
8999,76,Male,Divorced,107230,South,0.6820075642712545,108999,Auto,52284,759.3,Monthly,2017-09-27,3,2020-09-26,508999,Comprehensive,2020-02-19,2020-03-15,25,1,1070,2290,0.9704915713967417,12887.24,Medium,0,0
9000,24,Female,Widowed,140122,West,0.5594126144036597,109000,Life,520592,8274.16,Monthly,2017-10-11,2,2019-10-11,509000,Disability,2018-03-26,2018-04-10,15,0,1050,2127,0.0,139717.31,High,0,0
9001,26,Female,Widowed,170445,Northeast,0.34380809482623464,109001,Auto,25922,503.89,Yearly,2017-08-19,6,2023-08-18,509001,Liability,2016-06-20,2016-07-10,20,0,1017,2106,0.7632393706038112,5681.54,Medium,0,0
9002,62,Male,Married,41448,Midwest,0.9464563568371562,109002,Auto,102763,527.41,Monthly,2022-04-08,2,2024-04-07,509002,Liability,2016-05-29,2016-06-23,25,0,1016,2139,0.4812852031027389,7152.87,Medium,0,0
9003,18,Male,Single,192282,Northeast,0.3593328273218851,109003,Renters,55919,718.73,Monthly,2018-07-02,2,2020-07-01,509003,Theft,2021-01-29,2021-02-25,27,0,1049,2077,0.5905373653815541,4823.77,Low,0,0
9004,46,Female,Single,186482,South,0.4785902593474236,109004,Auto,105320,1907.29,Monthly,2021-08-24,3,2024-08-23,509004,Liability,2018-02-09,2018-03-09,28,2,1042,2057,0.6088212150216954,16107.78,Medium,0,0
9005,25,Female,Divorced,190100,West,0.030563266502492303,109005,Home,511583,4122.64,Monthly,2015-12-14,3,2018-12-13,509005,Fire,2016-01-16,2016-01-26,10,1,1014,2142,0.328618315721098,132071.91,High,0,0
9006,73,Male,Widowed,73369,Northeast,1.0,109006,Auto,76828,1509.02,Monthly,2022-09-19,2,2024-09-18,509006,Liability,2022-05-27,2022-06-09,13,1,1029,2152,0.2836345106529835,14372.55,Medium,1,0
9007,71,Male,Widowed,148372,Northeast,0.5005247936855204,109007,Auto,84075,660.28,Yearly,2015-09-26,2,2017-09-25,509007,Liability,2019-12-26,2020-01-04,9,0,1017,2282,0.4709844993875505,36924.26,High,0,0
9008,21,Male,Single,41467,West,0.44438500658558244,109008,Home,227048,3304.98,Yearly,2018-06-02,6,2024-05-31,509008,Theft,2016-03-11,2016-04-01,21,1,1057,2295,0.43568411380148875,90511.48,High,0,1
9009,52,Female,Divorced,169271,Midwest,0.24488074370253698,109009,Renters,23574,144.28,Monthly,2016-04-13,8,2024-04-11,509009,Fire,2020-03-05,2020-03-19,14,0,1014,2291,0.9752296097568612,7314.77,Medium,1,0
9010,76,Female,Married,57095,Midwest,0.5833430342936732,109010,Renters,31662,404.87,Quarterly,2018-10-14,4,2022-10-13,509010,Theft,2019-10-19,2019-11-15,27,2,1099,2221,0.034886539427885555,12112.99,Medium,0,0
9011,20,Male,Married,138715,Midwest,0.0,109011,Auto,110435,967.14,Yearly,2016-11-26,4,2020-11-25,509011,Liability,2020-08-29,2020-09-01,3,2,1076,2209,0.29417624645260465,4641.04,Low,0,0
9012,71,Female,Married,69007,West,0.895247406959,109012,Auto,96592,933.76,Monthly,2015-03-22,6,2021-03-20,509012,Liability,2016-01-31,2016-02-17,17,1,1031,2276,0.13421709452133546,6128.94,Medium,0,0
9013,62,Female,Widowed,148562,Northeast,0.35555041177613067,109013,Life,325616,3435.56,Quarterly,2021-01-14,5,2026-01-13,509013,Disability,2019-07-14,2019-08-04,21,1,1067,2012,0.0,69513.15,High,1,0
9014,57,Male,Divorced,43617,South,0.7462657964174702,109014,Home,941511,8004.37,Quarterly,2018-08-28,4,2022-08-27,509014,Theft,2021-03-13,2021-03-30,17,1,1097,2247,0.24278087175160634,40067.24,High,1,0
9015,24,Female,Single,58304,Northeast,0.2794980694114949,109015,Renters,127563,2296.61,Yearly,2015-06-03,5,2020-06-01,509015,Theft,2016-12-15,2016-12-23,8,0,1009,2137,0.4528839913571585,39491.79,High,0,0
9016,44,Male,Widowed,126729,West,0.40187690631521183,109016,Life,553693,4031.99,Quarterly,2020-03-02,9,2029-02-28,509016,Critical Illness,2017-07-03,2017-07-03,0,0,1086,2011,0.0,44649.34,High,0,0
9017,18,Male,Widowed,101120,West,0.0,109017,Auto,67215,769.72,Quarterly,2022-05-18,5,2027-05-17,509017,Comprehensive,2017-01-28,2017-02-05,8,0,1043,2138,0.4510333460376209,21636.76,Medium,0,0
9018,44,Female,Married,104341,Northeast,0.163513325301556,109018,Auto,34603,682.35,Monthly,2019-09-27,7,2026-09-25,509018,Collision,2022-09-01,2022-09-26,25,1,1090,2298,0.5827582828598133,3133.87,Low,0,0
9019,33,Female,Divorced,120800,West,0.5524051958596594,109019,Life,285940,3951.02,Monthly,2021-05-15,1,2022-05-15,509019,Disability,2021-11-02,2021-11-13,11,0,1097,2067,0.0,63164.66,High,0,0
9020,55,Male,Divorced,104625,Northeast,0.3591886348685811,109020,Auto,29429,425.82,Monthly,2020-10-09,3,2023-10-09,509020,Collision,2022-04-18,2022-05-07,19,1,1014,2206,0.3934174957572544,889.42,Low,1,0
9021,24,Male,Married,174711,Northeast,0.0,109021,Home,223372,3560.09,Monthly,2019-09-22,6,2025-09-20,509021,Water Damage,2017-04-22,2017-05-17,25,1,1031,2100,0.33384251657696096,60480.94,High,0,0
9022,61,Male,Married,185757,Midwest,0.5138419055726747,109022,Life,533846,9613.28,Monthly,2017-12-28,6,2023-12-27,509022,Death,2022-08-25,2022-09-18,24,0,1019,2038,0.0,43379.95,High,0,0
9023,40,Female,Married,95416,West,0.4270455132858635,109023,Auto,111642,1931.91,Monthly,2015-03-25,1,2016-03-24,509023,Collision,2017-07-10,2017-07-12,2,1,1052,2156,0.6985913389867754,34227.93,High,1,0
9024,58,Male,Widowed,143792,West,0.2516575147732096,109024,Life,670796,7017.53,Quarterly,2022-10-21,2,2024-10-20,509024,Critical Illness,2021-04-23,2021-05-09,16,0,1036,2296,0.0,94317.48,High,0,0
9025,76,Male,Widowed,90356,Midwest,0.685220534315617,109025,Home,973426,17096.02,Monthly,2020-04-07,4,2024-04-06,509025,Water Damage,2021-07-17,2021-08-05,19,1,1007,2008,0.12734531396226378,46110.47,High,0,1
9026,28,Male,Widowed,41110,Midwest,0.40498160188108084,109026,Renters,103747,837.39,Quarterly,2021-08-05,3,2024-08-04,509026,Liability,2022-03-17,2022-04-08,22,1,1027,2005,0.11357952492940904,32029.74,High,0,0
9027,59,Male,Single,129464,Midwest,0.2897858128692707,109027,Home,891473,9868.62,Monthly,2015-04-02,8,2023-03-31,509027,Fire,2022-03-09,2022-03-26,17,1,1057,2052,0.9499816596471388,83740.72,High,0,0
9028,70,Female,Single,182200,South,0.7397908987942168,109028,Renters,125028,1878.05,Yearly,2018-07-20,5,2023-07-19,509028,Fire,2019-10-27,2019-10-28,1,0,1080,2170,0.38819481858070404,17880.31,Medium,1,0
9029,50,Female,Divorced,135635,West,0.19120024109065073,109029,Life,120694,1046.33,Quarterly,2019-03-28,5,2024-03-26,509029,Death,2017-05-05,2017-06-02,28,1,1093,2142,0.0,26799.07,High,0,0
9030,67,Male,Married,44684,Northeast,0.8729778397323384,109030,Life,460773,4755.42,Monthly,2021-05-25,6,2027-05-24,509030,Death,2016-05-13,2016-05-24,11,1,1033,2263,0.0,16735.28,Medium,0,0
9031,53,Female,Married,143102,Northeast,0.3427437585626426,109031,Home,406066,5151.37,Quarterly,2019-05-18,6,2025-05-16,509031,Liability,2019-07-22,2019-08-17,26,0,1076,2217,0.4825040030899509,142865.76,High,0,0
9032,54,Female,Widowed,54419,Northeast,0.29717387154709196,109032,Auto,90826,782.83,Quarterly,2018-08-13,4,2022-08-12,509032,Liability,2018-10-04,2018-10-30,26,2,1002,2088,0.2950367106092632,17573.32,Medium,0,0
9033,58,Female,Single,162599,West,0.39766477895090946,109033,Life,287952,4725.57,Monthly,2021-06-03,2,2023-06-03,509033,Death,2019-07-02,2019-07-24,22,0,1069,2135,0.0,95852.92,High,0,0
9034,76,Male,Married,176292,South,0.4511981880318649,109034,Auto,112749,1795.76,Monthly,2016-02-05,4,2020-02-04,509034,Comprehensive,2022-01-08,2022-01-23,15,3,1081,2098,0.17090715670174694,35357.32,High,1,0
9035,34,Female,Divorced,184774,West,0.014197983378948925,109035,Renters,54138,1019.5,Quarterly,2020-06-23,6,2026-06-22,509035,Liability,2020-10-09,2020-10-27,18,1,1037,2049,0.5737692880982812,19856.02,Medium,0,0
9036,52,Female,Married,138409,West,0.6407757350388302,109036,Auto,38551,230.72,Monthly,2016-02-14,7,2023-02-12,509036,Comprehensive,2019-04-16,2019-04-28,12,0,1096,2122,0.9315057646646551,15955.24,Medium,0,0
9037,65,Male,Widowed,57757,West,0.5207469103370652,109037,Auto,107205,1983.32,Yearly,2022-09-30,4,2026-09-29,509037,Comprehensive,2016-06-08,2016-06-20,12,1,1003,2164,0.5216963272523966,28725.9,High,1,0
9038,22,Male,Widowed,76664,West,0.01742765453125067,109038,Auto,147257,771.26,Quarterly,2022-07-28,9,2031-07-26,509038,Comprehensive,2017-03-12,2017-03-28,16,2,1021,2121,0.08383780646594252,40342.32,High,0,0
9039,65,Female,Single,156226,West,0.8014884659898154,109039,Renters,132233,2295.51,Yearly,2017-04-23,8,2025-04-21,509039,Fire,2016-08-12,2016-08-22,10,1,1019,2139,0.31201180358028124,33724.21,High,1,0
9040,49,Female,Divorced,45205,South,0.6173463414150382,109040,Life,837850,7417.81,Quarterly,2018-10-08,7,2025-10-06,509040,Critical Illness,2019-05-14,2019-05-16,2,1,1016,2228,0.0,148630.54,High,0,0
9041,20,Male,Divorced,90207,Midwest,0.14776291785674212,109041,Life,438524,6486.15,Yearly,2020-07-27,7,2027-07-26,509041,Death,2017-07-14,2017-07-23,9,0,1098,2173,0.0,79222.63,High,0,0
9042,69,Male,Married,50994,Northeast,0.6485150584739354,109042,Home,473254,7117.19,Quarterly,2020-08-21,1,2021-08-21,509042,Water Damage,2018-11-23,2018-12-08,15,0,1054,2128,0.6448856967958778,234468.26,High,0,0
9043,64,Male,Divorced,151409,West,0.5233502120871067,109043,Home,980170,10575.74,Quarterly,2022-06-26,9,2031-06-24,509043,Fire,2020-04-03,2020-04-21,18,3,1032,2258,0.3610345840468483,350783.28,High,1,0
9044,79,Male,Married,116170,West,0.7891386742782746,109044,Renters,97116,786.85,Monthly,2018-10-22,7,2025-10-20,509044,Theft,2017-09-18,2017-10-11,23,0,1021,2275,0.7641267354105797,28696.57,High,0,0
9045,52,Female,Married,138502,West,0.2767113891566324,109045,Renters,117089,649.42,Quarterly,2016-11-13,9,2025-11-11,509045,Liability,2019-02-23,2019-03-11,16,0,1031,2107,0.7060396911023267,26845.62,High,0,0
9046,69,Male,Single,60569,Northeast,0.5932874957093065,109046,Auto,141333,1935.01,Yearly,2021-11-23,9,2030-11-21,509046,Comprehensive,2019-10-24,2019-11-21,28,1,1072,2003,0.6676838712870504,30040.21,High,0,0
9047,31,Female,Divorced,125711,South,0.12783082264083834,109047,Life,476569,7413.37,Quarterly,2018-05-11,8,2026-05-09,509047,Death,2020-08-14,2020-09-12,29,0,1059,2152,0.0,89645.19,High,0,0
9048,65,Female,Widowed,140702,Northeast,0.9151675984063038,109048,Home,121437,1289.66,Quarterly,2019-01-28,7,2026-01-26,509048,Liability,2016-10-31,2016-11-03,3,0,1038,2055,0.8789078310431432,73130.13,High,0,0
9049,78,Female,Married,36626,South,0.8471118388422174,109049,Renters,138500,1088.61,Monthly,2019-11-21,2,2021-11-20,509049,Theft,2021-12-14,2022-01-05,22,0,1003,2276,0.5852530238108191,60008.19,High,0,0
9050,78,Male,Married,131159,Midwest,0.5053962732106811,109050,Home,439405,3266.28,Monthly,2017-04-06,6,2023-04-05,509050,Theft,2020-01-30,2020-02-18,19,2,1007,2005,0.8707593281883554,159594.37,High,1,0
9051,48,Male,Married,33964,West,0.5433279995054381,109051,Life,233110,2094.18,Yearly,2020-07-28,7,2027-07-27,509051,Death,2016-11-03,2016-11-22,19,0,1097,2244,0.0,60939.36,High,1,0
9052,48,Female,Divorced,142794,South,0.4887333721658226,109052,Life,728008,12375.36,Yearly,2022-02-15,1,2023-02-15,509052,Critical Illness,2021-08-02,2021-08-02,0,2,1020,2193,0.0,195842.98,High,1,0
9053,34,Female,Divorced,48058,Northeast,0.6844488553756851,109053,Renters,137571,1000.07,Monthly,2015-11-05,1,2016-11-04,509053,Theft,2019-06-17,2019-07-02,15,2,1084,2254,0.5420654575173126,34215.38,High,0,0
9054,77,Female,Divorced,196232,South,0.7303479850264978,109054,Renters,40382,465.1,Yearly,2021-01-03,2,2023-01-03,509054,Liability,2019-05-13,2019-06-06,24,0,1056,2232,0.9892714544194396,9138.5,Medium,0,0
9055,41,Female,Married,177334,South,0.2602611896898375,109055,Auto,38216,564.67,Quarterly,2017-05-26,4,2021-05-25,509055,Liability,2020-07-24,2020-07-28,4,0,1001,2204,0.859130645612381,8128.06,Medium,0,0
9056,69,Female,Widowed,135182,Midwest,0.4847131989222958,109056,Life,281991,4993.97,Yearly,2018-03-23,9,2027-03-21,509056,Disability,2016-04-03,2016-04-23,20,1,1022,2115,0.0,21569.21,Medium,0,0
9057,40,Male,Widowed,171956,West,0.446695140856124,109057,Home,823844,10446.23,Yearly,2017-12-22,7,2024-12-20,509057,Liability,2016-04-17,2016-05-01,14,1,1039,2171,0.05392121143274575,134522.13,High,0,0
9058,35,Male,Divorced,34433,West,0.46470672606879887,109058,Home,873792,13285.12,Yearly,2015-07-14,8,2023-07-12,509058,Water Damage,2019-03-13,2019-03-14,1,0,1030,2153,0.2953599356962032,252954.27,High,0,0
9059,67,Male,Widowed,113747,Northeast,0.36315020909055906,109059,Renters,71118,900.25,Yearly,2018-05-02,3,2021-05-01,509059,Liability,2019-09-04,2019-09-12,8,2,1033,2050,0.8349778324356776,6947.44,Medium,0,0
9060,71,Female,Married,106227,Northeast,0.5363162095312748,109060,Life,627358,10264.26,Yearly,2021-06-07,7,2028-06-05,509060,Critical Illness,2018-01-26,2018-02-08,13,1,1046,2270,0.0,39225.56,High,0,0
9061,31,Female,Divorced,61063,Midwest,0.1268276441601737,109061,Renters,78090,1310.59,Monthly,2019-07-05,8,2027-07-03,509061,Fire,2017-01-16,2017-01-25,9,1,1001,2269,0.9504700528965956,13409.67,Medium,0,0
9062,67,Male,Divorced,63484,South,0.5646154352725988,109062,Renters,39407,658.94,Yearly,2017-07-14,4,2021-07-13,509062,Liability,2017-07-16,2017-08-04,19,1,1027,2059,0.7910962092611263,12641.46,Medium,0,0
9063,32,Male,Married,116780,South,0.3571175458036905,109063,Renters,135429,2171.98,Yearly,2022-01-02,2,2024-01-02,509063,Fire,2021-11-20,2021-11-23,3,0,1081,2093,0.34121251612127135,29431.13,High,0,0
9064,32,Female,Divorced,120196,Northeast,0.2767691183245397,109064,Life,533418,9139.58,Yearly,2016-01-12,9,2025-01-09,509064,Critical Illness,2022-10-05,2022-11-03,29,0,1032,2197,0.0,170418.94,High,0,1
9065,23,Male,Married,197608,West,0.4265681482524136,109065,Auto,94766,1612.14,Quarterly,2021-06-26,4,2025-06-25,509065,Liability,2022-09-21,2022-10-10,19,3,1054,2070,0.3349820761823262,23796.49,Medium,1,0
9066,44,Male,Divorced,60084,South,0.3191187366768239,109066,Auto,146292,2626.64,Monthly,2016-01-24,8,2024-01-22,509066,Collision,2017-02-14,2017-03-03,17,0,1031,2203,0.31017686938279576,9778.08,Medium,0,0
9067,32,Male,Widowed,144455,Midwest,0.024828725955575226,109067,Renters,40621,487.69,Yearly,2021-08-21,1,2022-08-21,509067,Fire,2020-01-24,2020-02-07,14,0,1099,2191,0.6791744519927204,6308.49,Medium,0,0
9068,67,Female,Divorced,54802,Northeast,0.7438021050013315,109068,Auto,43183,790.98,Monthly,2018-10-11,2,2020-10-10,509068,Comprehensive,2017-04-09,2017-04-11,2,0,1022,2060,0.1973228833810765,18072.85,Medium,0,1
9069,53,Female,Divorced,87012,South,0.2804813512565692,109069,Home,327470,2004.18,Monthly,2018-01-24,5,2023-01-23,509069,Liability,2017-01-24,2017-02-13,20,0,1093,2041,0.39677676662683936,135000.3,High,0,0
9070,72,Male,Divorced,144610,West,0.8920637164539544,109070,Home,648826,6721.27,Yearly,2015-10-03,8,2023-10-01,509070,Fire,2018-12-18,2018-12-30,12,0,1037,2198,0.9324766926350441,378813.43,High,0,1
9071,25,Female,Single,181686,West,0.0,109071,Renters,85819,1618.39,Monthly,2021-05-09,6,2027-05-08,509071,Fire,2019-09-29,2019-10-12,13,0,1003,2199,0.8165420036881167,4666.04,Low,0,0
9072,32,Male,Widowed,99922,Midwest,0.1620277734610744,109072,Auto,22765,255.35,Monthly,2020-12-15,6,2026-12-14,509072,Comprehensive,2019-07-27,2019-08-13,17,0,1027,2075,0.43491624817779595,7244.91,Medium,0,0
9073,20,Male,Married,38157,Midwest,0.2427731437657384,109073,Auto,39491,709.22,Monthly,2020-04-30,4,2024-04-29,509073,Collision,2017-05-21,2017-06-15,25,0,1021,2189,0.2014948265871157,8473.71,Medium,0,0
